"scenario","true_link_function","fitted_link_function","interaction_p","interaction_coef","dharma_uniformity_p","dharma_dispersion_p","dharma_quantile_fitted_p","dharma_quantile_predictor_p","dharma_categorical_design_p","dharma_valid_tests","dharma_tests_used","pregibon_link_test_p","dharma_wrong_uniformity_p","dharma_wrong_dispersion_p","dharma_wrong_quantile_fitted_p","dharma_wrong_quantile_predictor_p","dharma_wrong_categorical_design_p","dharma_wrong_valid_tests","dharma_wrong_tests_used","dharma_correct_uniformity_p","dharma_correct_dispersion_p","dharma_correct_quantile_fitted_p","dharma_correct_quantile_predictor_p","dharma_correct_categorical_design_p","dharma_correct_valid_tests","dharma_correct_tests_used","pregibon_wrong_p","pregibon_correct_p","aic_true_link_interaction","aic_fitted_link_interaction","aic_favors_true_link","aic_favors_fitted_link","aic_fitted_minus_true","target_fit_converged","target_fit_gradient_max","target_fit_hessian_min_eigen"
"Binary repeated trials","probit","logit",0.874138124552031,-0.0183469283022109,0.11527733910353,0.384,0.214585825595539,NA,0.540941979188153,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.11527733910353,0.384,0.214585825595539,NA,0.540941979188153,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.788448654676471,0.448,0.730467556978383,NA,0.518152585698127,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9150.4228567262,9150.56200659247,TRUE,FALSE,0.139149866265143,NA,NA,NA
"Binary repeated trials","probit","logit",0.615741928733908,-0.0569819526590773,0.373769629036964,0.472,0.0452110109004837,NA,0.200323661121798,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.373769629036964,0.472,0.0452110109004837,NA,0.200323661121798,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.669722117650786,0.328,0.534086362855916,NA,0.713776276489346,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9260.59921164514,9270.34230137957,TRUE,FALSE,9.7430897344384,NA,NA,NA
"Binary repeated trials","probit","logit",0.0397325306188459,0.242324171005712,0.77350041979022,0.464,0.409666210537291,NA,0.377266985127503,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.77350041979022,0.464,0.409666210537291,NA,0.377266985127503,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.379544942209345,0.424,0.555226825324955,NA,0.301781863711782,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9050.3202018142,9052.45291315642,TRUE,FALSE,2.13271134222487,NA,NA,NA
"Binary repeated trials","probit","logit",0.131622919114649,0.178356389709126,0.881179960733875,0.432,0.985462649061263,NA,0.990508895639731,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.881179960733875,0.432,0.985462649061263,NA,0.990508895639731,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.55370535391339,0.384,0.833037084328398,NA,0.941738958843882,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9009.65657541183,9009.81605478854,TRUE,FALSE,0.159479376710806,NA,NA,NA
"Binary repeated trials","probit","logit",0.968169984280956,0.00442068013974204,0.443881300609588,0.384,0.539587949800759,NA,0.574727635630231,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.443881300609588,0.384,0.539587949800759,NA,0.574727635630231,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.407070471292745,0.424,0.688248111549865,NA,0.646915315614803,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9508.67384893512,9514.62560474602,TRUE,FALSE,5.95175581089461,NA,NA,NA
"Binary repeated trials","probit","logit",0.00662392699567598,0.316096217658447,0.281077500319282,0.392,0.736413390805273,NA,0.800198378589807,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.281077500319282,0.392,0.736413390805273,NA,0.800198378589807,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.209073832655519,0.368,0.425262326748308,NA,0.761809408997856,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9202.82895019123,9203.29933791325,TRUE,FALSE,0.47038772201995,NA,NA,NA
"Binary repeated trials","probit","logit",0.989600940993015,0.00148653432289439,0.101272354982693,0.368,0.174537674977095,NA,0.605585865772606,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.101272354982693,0.368,0.174537674977095,NA,0.605585865772606,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.0873368337347198,0.384,0.230695864686067,NA,0.437682346996757,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9253.83918432064,9263.31784094442,TRUE,FALSE,9.4786566237799,NA,NA,NA
"Binary repeated trials","probit","logit",0.159721911985003,0.169458057066846,0.469592095355501,0.432,0.777876573622743,NA,0.488765172745869,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.469592095355501,0.432,0.777876573622743,NA,0.488765172745869,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.70443077059226,0.376,0.944330427132172,NA,0.942594358070476,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8883.38817969219,8886.91207731144,TRUE,FALSE,3.52389761925951,NA,NA,NA
"Binary repeated trials","probit","logit",0.168472116051882,0.162955927408564,0.301451273991639,0.528,0.784662726461175,NA,0.592619515617076,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.301451273991639,0.528,0.784662726461175,NA,0.592619515617076,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.572381904084154,0.32,0.897968131487778,NA,0.555885960039594,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9040.97497779751,9048.44072593656,TRUE,FALSE,7.46574813905318,NA,NA,NA
"Binary repeated trials","probit","logit",0.931928021078973,-0.00954125925819562,0.609046662902966,0.408,0.74078143584234,NA,0.696133609628577,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.609046662902966,0.408,0.74078143584234,NA,0.696133609628577,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.351493397460657,0.48,0.245524963540837,NA,0.532186822256501,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9461.77530888301,9465.92060219041,TRUE,FALSE,4.14529330740152,NA,NA,NA
"Binary repeated trials","probit","logit",0.351215355542991,0.108411154639451,0.251595728073618,0.44,0.380754588347642,NA,0.683813522030097,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.251595728073618,0.44,0.380754588347642,NA,0.683813522030097,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.401273408772834,0.336,0.766190996223675,NA,0.660348452300491,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9159.67508005858,9165.07473517218,TRUE,FALSE,5.39965511359514,NA,NA,NA
"Binary repeated trials","probit","logit",0.954068197348791,0.00676603597538051,0.187655981331694,0.44,0.543779946000023,NA,0.867561540567615,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.187655981331694,0.44,0.543779946000023,NA,0.867561540567615,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.344677976924659,0.408,0.456284040586323,NA,0.981095978414594,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9064.70016807615,9063.60778199376,FALSE,TRUE,-1.09238608238957,NA,NA,NA
"Binary repeated trials","probit","logit",0.0497212869720591,0.233062409147818,0.244580566002856,0.464,0.475147570257147,NA,0.982073099798494,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.244580566002856,0.464,0.475147570257147,NA,0.982073099798494,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.676515386893557,0.432,0.238992324529752,NA,0.704253878663935,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9011.94931629931,9018.55361257272,TRUE,FALSE,6.60429627341182,NA,NA,NA
"Binary repeated trials","probit","logit",0.831936841941798,0.0245625699670522,0.595647279194542,0.432,0.870266741773759,NA,0.855707116028485,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.595647279194542,0.432,0.870266741773759,NA,0.855707116028485,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.0273886498345724,0.304,0.0378426891199368,NA,0.803671772771135,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9172.41363261403,9174.32768045869,TRUE,FALSE,1.91404784465703,NA,NA,NA
"Binary repeated trials","probit","logit",0.442913252584328,0.0921084824774199,0.26654162085574,0.504,0.645926543432004,NA,0.357920774903326,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.26654162085574,0.504,0.645926543432004,NA,0.357920774903326,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.17693050966759,0.344,0.199709318363496,NA,0.509133966416884,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8921.51883222623,8926.03582088843,TRUE,FALSE,4.51698866220067,NA,NA,NA
"Binary repeated trials","probit","logit",0.122114494440726,-0.174745014768424,0.491571870097484,0.472,0.745804401681939,NA,0.828232057020754,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.491571870097484,0.472,0.745804401681939,NA,0.828232057020754,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.969607652056176,0.416,0.754231078744705,NA,0.296177523002343,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9272.83876978934,9274.83095442236,TRUE,FALSE,1.99218463301986,NA,NA,NA
"Binary repeated trials","probit","logit",0.305231661172324,-0.120070779070976,0.542807075362258,0.368,0.721970347096468,NA,0.435968270647529,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.542807075362258,0.368,0.721970347096468,NA,0.435968270647529,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.711854730916853,0.352,0.986707853663962,NA,0.829100714172188,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8986.64623913761,8996.09535884963,TRUE,FALSE,9.44911971201691,NA,NA,NA
"Binary repeated trials","probit","logit",0.232049373628411,0.13701165830046,0.496085476144319,0.432,0.896836749963702,NA,0.715680580199515,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.496085476144319,0.432,0.896836749963702,NA,0.715680580199515,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.37823873150344,0.424,0.44464042279683,NA,0.71624127540774,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9286.05482261207,9291.4785058163,TRUE,FALSE,5.42368320422793,NA,NA,NA
"Binary repeated trials","probit","logit",0.302446777645594,0.118988782355898,0.290493387522287,0.368,0.652323098717078,NA,0.662146728099518,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.290493387522287,0.368,0.652323098717078,NA,0.662146728099518,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.406961984370439,0.256,0.639030260508697,NA,0.67721052519891,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9192.21140672296,9204.78326901845,TRUE,FALSE,12.571862295481,NA,NA,NA
"Binary repeated trials","probit","logit",0.0923377440682927,0.203214612789625,0.803353360070893,0.456,0.989767318399562,NA,0.602096704826203,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.803353360070893,0.456,0.989767318399562,NA,0.602096704826203,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.539072641733465,0.272,0.711616927628769,NA,0.848225974115514,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8947.01327335295,8956.57775295193,TRUE,FALSE,9.56447959897923,NA,NA,NA
"Binary repeated trials","probit","logit",0.307760490166331,0.119485087966871,0.684526596086414,0.416,0.901697243982899,NA,0.500383121570733,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.684526596086414,0.416,0.901697243982899,NA,0.500383121570733,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.540012906567025,0.384,0.954198549659657,NA,0.990015568754377,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9045.96811831763,9057.10595563503,TRUE,FALSE,11.1378373173993,NA,NA,NA
"Binary repeated trials","probit","logit",0.00757033911560252,0.311527184717075,0.694716857457114,0.48,0.988380011896596,NA,0.987029367144397,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.694716857457114,0.48,0.988380011896596,NA,0.987029367144397,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.291646424299244,0.48,0.847767690898402,NA,0.846884429639319,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9189.40576383779,9196.45771643356,TRUE,FALSE,7.05195259576067,NA,NA,NA
"Binary repeated trials","probit","logit",0.161297955541383,0.164405307957889,0.315017409423222,0.536,0.715447715862262,NA,0.718113408778908,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.315017409423222,0.536,0.715447715862262,NA,0.718113408778908,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.316233677912907,0.296,0.0618931288451779,NA,0.0799333192384312,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9045.9680717659,9054.37248874621,TRUE,FALSE,8.40441698031282,NA,NA,NA
"Binary repeated trials","probit","logit",0.460203514887129,0.0855790763382548,0.762801694937964,0.296,0.952507965873038,NA,0.652534576222509,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.762801694937964,0.296,0.952507965873038,NA,0.652534576222509,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.269785173623355,0.312,0.0522596402155614,NA,0.120357629042763,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9158.82295708084,9166.93483150868,TRUE,FALSE,8.11187442783375,NA,NA,NA
"Binary repeated trials","probit","logit",0.622414947636828,0.0568748366902043,0.923732617681194,0.456,0.85562687826329,NA,0.542695652988209,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.923732617681194,0.456,0.85562687826329,NA,0.542695652988209,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.961264518077498,0.344,0.984215977081903,NA,0.646060249937243,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9213.47856114371,9218.19256814832,TRUE,FALSE,4.71400700461891,NA,NA,NA
"Binary repeated trials","probit","logit",0.253234042939452,0.136877806577137,0.141061460693377,0.416,0.357133018206233,NA,0.513066593049256,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.141061460693377,0.416,0.357133018206233,NA,0.513066593049256,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.375013181906892,0.352,0.775115746988411,NA,0.924822044593822,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8975.1887578285,8981.37175737651,TRUE,FALSE,6.1829995480075,NA,NA,NA
"Binary repeated trials","probit","logit",0.180015893646672,0.152962114426603,0.710506369634411,0.544,0.949244748378644,NA,0.936863306623884,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.710506369634411,0.544,0.949244748378644,NA,0.936863306623884,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.114866648813771,0.392,0.360781369148651,NA,0.662253741793685,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9289.18772366493,9293.31730555081,TRUE,FALSE,4.12958188588163,NA,NA,NA
"Binary repeated trials","probit","logit",0.379501598941254,0.100506908962168,0.705479229470453,0.408,0.812975549759767,NA,0.991240165714391,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.705479229470453,0.408,0.812975549759767,NA,0.991240165714391,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.430161299014225,0.384,0.320468379308339,NA,0.823409777166756,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9290.58204146267,9298.72725551913,TRUE,FALSE,8.14521405645974,NA,NA,NA
"Binary repeated trials","probit","logit",0.396984922181535,0.100874616918303,0.699041432603002,0.512,0.73940707096254,NA,0.335269821064283,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.699041432603002,0.512,0.73940707096254,NA,0.335269821064283,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.122743445362149,0.488,0.805988756871758,NA,0.309599055361895,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8936.15595049218,8937.32618210317,TRUE,FALSE,1.1702316109986,NA,NA,NA
"Binary repeated trials","probit","logit",0.936257577250027,-0.0091188966060256,0.222887927067746,0.408,0.803925163909654,NA,0.780151332651409,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.222887927067746,0.408,0.803925163909654,NA,0.780151332651409,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.994238754648019,0.392,0.976482511543552,NA,0.983256867022221,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9276.32657327979,9283.60079109669,TRUE,FALSE,7.27421781689736,NA,NA,NA
"Binary repeated trials","probit","logit",0.42420556935662,-0.0924162278781394,0.661133123139496,0.472,0.689243086030309,NA,0.814724730772533,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.661133123139496,0.472,0.689243086030309,NA,0.814724730772533,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.768643823723526,0.224,0.998702843018069,NA,0.9122951060963,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9093.30751219845,9108.0472666367,TRUE,FALSE,14.7397544382438,NA,NA,NA
"Binary repeated trials","probit","logit",0.267904545292322,-0.126332539075232,0.472116113746316,0.392,0.779024525136255,NA,0.940713780680784,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.472116113746316,0.392,0.779024525136255,NA,0.940713780680784,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.998389785001167,0.368,0.989647660100518,NA,0.562219942673827,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9169.37947298694,9176.18592620514,TRUE,FALSE,6.80645321820339,NA,NA,NA
"Binary repeated trials","probit","logit",0.473523819257179,-0.0802427668140932,0.147029584212285,0.424,0.312567636204325,NA,0.406600845291354,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.147029584212285,0.424,0.312567636204325,NA,0.406600845291354,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.694283685087039,0.44,0.66811138752345,NA,0.539144780330748,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9404.34175309314,9407.35803103506,TRUE,FALSE,3.016277941917,NA,NA,NA
"Binary repeated trials","probit","logit",0.806772603153113,0.0291096735007311,0.294397968828171,0.352,0.641788857573312,NA,0.957439178095487,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.294397968828171,0.352,0.641788857573312,NA,0.957439178095487,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.769628910525032,0.352,0.182644078911269,NA,0.182492267000704,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8988.76152830704,8995.41286150766,TRUE,FALSE,6.65133320062341,NA,NA,NA
"Binary repeated trials","probit","logit",0.0538923276055579,0.222269028635333,0.311318141028492,0.536,0.717638064746322,NA,0.914397950502535,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.311318141028492,0.536,0.717638064746322,NA,0.914397950502535,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.797730382951684,0.528,0.87908565222133,NA,0.618255736773176,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9205.62760648549,9208.52266491815,TRUE,FALSE,2.89505843265943,NA,NA,NA
"Binary repeated trials","probit","logit",0.0550210869679379,0.225367522757541,0.225863703274615,0.432,0.35543872322599,NA,0.96322118006809,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.225863703274615,0.432,0.35543872322599,NA,0.96322118006809,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.3289070430097,0.32,0.510190890976622,NA,0.737016574331899,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9115.48473635563,9118.58544421627,TRUE,FALSE,3.10070786063261,NA,NA,NA
"Binary repeated trials","probit","logit",0.618019887449844,-0.0583813522336647,0.846662994227459,0.376,0.927495746275849,NA,0.446880078463843,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.846662994227459,0.376,0.927495746275849,NA,0.446880078463843,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.728169689620636,0.376,0.934946812247825,NA,0.620764669839882,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9066.69308081618,9073.04918831221,TRUE,FALSE,6.35610749602529,NA,NA,NA
"Binary repeated trials","probit","logit",0.859342610836574,-0.0204059052756795,0.424650931666662,0.4,0.882085418509798,NA,0.656239157207575,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.424650931666662,0.4,0.882085418509798,NA,0.656239157207575,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.327023707134129,0.352,0.753864331370401,NA,0.9891133420314,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9189.19495529382,9191.93620043802,TRUE,FALSE,2.741245144196,NA,NA,NA
"Binary repeated trials","probit","logit",0.496364884475793,0.0787393114450376,0.0494250387703044,0.416,0.444174122499753,NA,0.970705281227119,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.0494250387703044,0.416,0.444174122499753,NA,0.970705281227119,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.705445350294322,0.328,0.696778449804386,NA,0.92411795000815,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9179.41942269962,9183.57713159171,TRUE,FALSE,4.15770889209671,NA,NA,NA
"Binary repeated trials","probit","logit",0.0564339292897095,0.224768511501222,0.65398236466261,0.448,0.96390823393347,NA,0.942107815226854,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.65398236466261,0.448,0.96390823393347,NA,0.942107815226854,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.760899572817331,0.48,0.787661384378409,NA,0.764588734746195,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9061.04643779884,9064.43490459554,TRUE,FALSE,3.3884667966995,NA,NA,NA
"Binary repeated trials","probit","logit",0.144301099627044,0.169126383077834,0.0536391806305041,0.456,0.0890165961866032,NA,0.0850717637739256,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.0536391806305041,0.456,0.0890165961866032,NA,0.0850717637739256,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.611578119467376,0.352,0.748104099954896,NA,0.790413037363441,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9161.53978167739,9170.74325173514,TRUE,FALSE,9.20347005774784,NA,NA,NA
"Binary repeated trials","probit","logit",0.241745711461598,-0.133709568281263,0.191123381483229,0.456,0.583215549398908,NA,0.835550654172335,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.191123381483229,0.456,0.583215549398908,NA,0.835550654172335,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.635544901246069,0.448,0.662577175590144,NA,0.400412530409277,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9203.63489483181,9211.2624664421,TRUE,FALSE,7.62757161029003,NA,NA,NA
"Binary repeated trials","probit","logit",0.707343651677,-0.0439661597799409,0.87865781563855,0.408,0.826046238738269,NA,0.664327246753922,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.87865781563855,0.408,0.826046238738269,NA,0.664327246753922,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.15332027319908,0.448,0.327159339645972,NA,0.827329815598911,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9044.27427863592,9046.1933761215,TRUE,FALSE,1.91909748557919,NA,NA,NA
"Binary repeated trials","probit","logit",0.8516293236653,0.0217274205770917,0.83542010021125,0.472,0.982425571947666,NA,0.643120435472731,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.83542010021125,0.472,0.982425571947666,NA,0.643120435472731,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.0776656654362462,0.4,0.166973741839516,NA,0.173926094079177,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9143.89235792998,9150.30635031283,TRUE,FALSE,6.41399238284976,NA,NA,NA
"Binary repeated trials","probit","logit",0.0642209395814764,0.211005179508209,0.0499540722654423,0.44,0.370807804846182,NA,0.655805815457233,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.0499540722654423,0.44,0.370807804846182,NA,0.655805815457233,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.329864777049336,0.304,0.752793733275837,NA,0.989615483441315,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9390.01361928927,9399.10913036175,TRUE,FALSE,9.09551107247717,NA,NA,NA
"Binary repeated trials","probit","logit",0.264194043018354,0.129448009643092,0.737534634465058,0.44,0.725331460907226,NA,0.861434881049519,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.737534634465058,0.44,0.725331460907226,NA,0.861434881049519,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.729632996619998,0.392,0.362775678924373,NA,0.457616758058928,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9188.53509829717,9191.3759114845,TRUE,FALSE,2.84081318733115,NA,NA,NA
"Binary repeated trials","probit","logit",0.474059541212114,0.0832694585162208,0.0334179966474277,0.352,0.0431820067731886,NA,0.956361469269584,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.0334179966474277,0.352,0.0431820067731886,NA,0.956361469269584,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.941594765190257,0.352,0.909786672157451,NA,0.982903547286622,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9111.05992113826,9120.12679978371,TRUE,FALSE,9.06687864545165,NA,NA,NA
"Binary repeated trials","probit","logit",0.726483890260031,0.040904531543762,0.453124578715083,0.4,0.914569105372269,NA,0.868231713845876,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.453124578715083,0.4,0.914569105372269,NA,0.868231713845876,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.566065221143209,0.32,0.629738043411834,NA,0.990807010649192,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9119.10272455741,9128.33852049471,TRUE,FALSE,9.23579593730028,NA,NA,NA
"Binary repeated trials","probit","logit",0.831897441468727,0.0247658323508568,0.625138103617354,0.616,0.98096595434018,NA,0.541595036523645,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.625138103617354,0.616,0.98096595434018,NA,0.541595036523645,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.513567046014253,0.424,0.472152874849607,NA,0.477205273802944,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9074.57286699194,9074.79446830933,TRUE,FALSE,0.221601317389286,NA,NA,NA
"Binary repeated trials","probit","logit",0.217278077024446,0.14622382526493,0.40942281803831,0.504,0.358604922587658,NA,0.242872483904786,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.40942281803831,0.504,0.358604922587658,NA,0.242872483904786,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.634292709967234,0.392,0.711174437185241,NA,0.623631951207335,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,8964.12719828135,8969.74338775526,TRUE,FALSE,5.61618947390707,NA,NA,NA
"Binary repeated trials","probit","logit",0.0408597459861163,0.241370999694772,0.731012330652032,0.36,0.839182660932119,NA,0.460980116276155,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.731012330652032,0.36,0.839182660932119,NA,0.460980116276155,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.378620543445161,0.344,0.425459134530538,NA,0.70802767543842,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9079.95209456952,9089.95602056752,TRUE,FALSE,10.0039259979949,NA,NA,NA
"Binary repeated trials","probit","logit",0.166027304670482,0.161612169980846,0.706901116378111,0.392,0.849090028795064,NA,0.646218694085451,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,0.706901116378111,0.392,0.849090028795064,NA,0.646218694085451,4,"uniformity; dispersion; quantile_fitted; categorical_design",0.139768376580402,0.352,0.286674163514346,NA,0.943152245910589,4,"uniformity; dispersion; quantile_fitted; categorical_design",NA,NA,9097.30809279993,9105.50557638898,TRUE,FALSE,8.19748358905599,NA,NA,NA
