"scenario_id","family","slice","slice_membership","paper_anchor","scenario_label","generating_model","generating_link","fitted_model_set","fitted_link_set","base_seed","seed_rule","B","alpha","generating_interaction","N","k_trials","chance","age_min","age_max","age_center","beta_intercept","beta_age","beta_group","beta_age_group","beta_main_1_multiplier","beta_main_2_multiplier","varied_parameter","varied_value","J","item_max","theta_sd","beta_x","beta_x_group","x_min","x_max","threshold_shift","n_subjects","target_icc","reference_beta_intercept","reference_beta_group","reference_beta_condition","reference_beta_group_condition","logit_probit_scale","coefficient_scale","beta_condition","beta_group_condition","model_label","fitted_link","fit_structure","B_requested","n_attempted","n_successful_fits","n_failed_fits","fit_success_rate","false_positive_count","false_positive_rate","false_positive_mc_se","false_positive_ci_low","false_positive_ci_high","median_interaction_coefficient","median_interaction_se","median_response_scale_did","median_outcome_scale_did","deterministic_pseudo_interaction","deterministic_response_scale_did","n_convergence_problems","convergence_problem_rate","fit_problem_messages","rate_type","generated_at","atlas_version","run_type"
"SS-009","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 0.50; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,0.5,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,0.425,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,400,0.133333333333333,0.00620632890834175,0.121636803618318,0.145967685446921,-0.370230318399584,0.448694308535345,-0.0274244680295988,-0.740460636799168,-0.78628296955913,-0.029121591465153,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-010","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.00; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,136,0.0453333333333333,0.00379816719933102,0.0384525862721971,0.0533769801686993,-0.0074729163121142,0.0504309113492591,-0.0508472035195522,-1.37287449502791,-0.0224147674132167,-0.0548333857966228,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-010","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.00; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,154,0.0513333333333333,0.00402898755777934,0.043994659229371,0.0598195610268215,-0.00060069262297032,0.0819520691987519,-4.44957498496519e-05,-0.0012013852459406,0,-0.0548333857966228,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-010","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.00; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,900,0.3,0.00836660026534075,0.283866027511554,0.316645511978576,-0.644204355087588,0.435543004935366,-0.0477188411175991,-1.28840871017518,-1.48050141650882,-0.0548333857966228,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-011","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.50; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1.5,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,1.275,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,104,0.0346666666666667,0.00333990463381261,0.0286928411265011,0.0418306740872022,-0.00685940032394628,0.0567125800947843,-0.067255648352658,-1.81590250552176,-0.0357311748028807,-0.074384270117785,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-011","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.50; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1.5,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,1.275,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,147,0.049,0.00394119271287259,0.0418355900146244,0.0573179315356197,0.00298534381508939,0.081947189160398,0.000221136578895508,0.00597068763017872,0,-0.074384270117785,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-011","sum_scores","main_effect_surface","main_effect_surface",FALSE,"x effect x 1.50; group effect x 1.50","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-1.35,,1.5,1.5,"beta_x_multiplier;beta_group_multiplier",,9,3,1,1.275,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,1286,0.428666666666667,0.00903532983267269,0.411060062173936,0.446455720244211,-0.762765752558554,0.421324307609025,-0.0565011668561892,-1.52553150511711,-2.00837529318019,-0.074384270117785,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-012","sum_scores","sample_size","sample_size",FALSE,"N = 75","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,75,,,,,,,,-0.9,,1,1,"N",75,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,93,0.031,0.0031643324730502,0.0253728166693518,0.037826743435004,0.000474503663083324,0.147520407170278,-0.0219098267979755,-0.591565323545338,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-012","sum_scores","sample_size","sample_size",FALSE,"N = 75","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,75,,,,,,,,-0.9,,1,1,"N",75,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,159,0.053,0.00409027301452279,0.0455396173166764,0.061603673443765,0.00402489701146634,0.238542095783118,0.000298140519367872,0.00804979402293254,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-012","sum_scores","sample_size","sample_size",FALSE,"N = 75","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,75,,,,,,,,-0.9,,1,1,"N",75,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,107,0.0356666666666667,0.00338597871402817,0.0296017967316035,0.0429191607846492,-0.296917251727096,1.3114350861482,-0.0219938704983035,-0.593834503454193,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-013","sum_scores","sample_size","sample_size",FALSE,"N = 150","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,150,,,,,,,,-0.9,,1,1,"N",150,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,120,0.04,0.00357770876399966,0.0335559270537099,0.04762061377359,-0.00687545556379196,0.101944259257337,-0.0263161684535688,-0.710536548246358,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-013","sum_scores","sample_size","sample_size",FALSE,"N = 150","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,150,,,,,,,,-0.9,,1,1,"N",150,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,152,0.0506666666666667,0.00400414599948418,0.04337731140029,0.059105280654203,-0.00344020826012221,0.166587423637586,-0.000254830241490536,-0.00688041652024446,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-013","sum_scores","sample_size","sample_size",FALSE,"N = 150","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,150,,,,,,,,-0.9,,1,1,"N",150,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,124,0.0413333333333333,0.0036343219857762,0.0347771892220727,0.0490626080086264,-0.345852938318613,0.913183230680586,-0.0256187361717491,-0.691705876637226,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-014","sum_scores","sample_size","sample_size",FALSE,"N = 225","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,225,,,,,,,,-0.9,,1,1,"N",225,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,102,0.034,0.00330877620881195,0.0280876675286826,0.0411042194833212,-0.00504816065174653,0.0823789178772814,-0.0250675124513974,-0.67682283618773,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-014","sum_scores","sample_size","sample_size",FALSE,"N = 225","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,225,,,,,,,,-0.9,,1,1,"N",225,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,161,0.0536666666666667,0.00411446859896292,0.0461582190295866,0.0623166999325544,0.00180117129113705,0.134924123084483,0.000133420095639777,0.00360234258227399,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-014","sum_scores","sample_size","sample_size",FALSE,"N = 225","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,225,,,,,,,,-0.9,,1,1,"N",225,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,135,0.045,0.00378483817355511,0.0381456739237067,0.0530180784163399,-0.303619107116139,0.740169636002544,-0.0224903042308251,-0.607238214232277,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-015","sum_scores","sample_size","sample_size",FALSE,"N = 300","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,300,,,,,,,,-0.9,,1,1,"N",300,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,129,0.043,0.00370364685141551,0.0363065587076942,0.0508623090272537,-0.000782619092073449,0.0710932102013026,-0.0216668377991113,-0.585004620576006,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-015","sum_scores","sample_size","sample_size",FALSE,"N = 300","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,300,,,,,,,,-0.9,,1,1,"N",300,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,145,0.0483333333333333,0.0039156618096316,0.0412195796839997,0.0566023136645448,0.00617525086848674,0.116163993815729,0.000457425990258271,0.0123505017369733,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-015","sum_scores","sample_size","sample_size",FALSE,"N = 300","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,300,,,,,,,,-0.9,,1,1,"N",300,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,163,0.0543333333333333,0.0041384869305187,0.0467771648925451,0.0630293822712954,-0.287114018783899,0.637498782914216,-0.0212677050951036,-0.574228037567798,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-016","sum_scores","sample_size","sample_size",FALSE,"N = 450","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,450,,,,,,,,-0.9,,1,1,"N",450,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,106,0.0353333333333333,0.0033707016524204,0.0292986550575991,0.0425564883578038,-0.00325104137364641,0.05790260293392,-0.024331889258021,-0.656961009966567,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-016","sum_scores","sample_size","sample_size",FALSE,"N = 450","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,450,,,,,,,,-0.9,,1,1,"N",450,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,156,0.052,0.00405364033925063,0.044612373435453,0.060533475022439,0.000370741490111719,0.0947451245707896,2.74623326008714e-05,0.000741482980223529,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-016","sum_scores","sample_size","sample_size",FALSE,"N = 450","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,450,,,,,,,,-0.9,,1,1,"N",450,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,213,0.071,0.00468895866193479,0.0623479427766478,0.0807493094296819,-0.307060722058787,0.520342987958698,-0.0227452386710212,-0.614121444117574,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-017","sum_scores","sample_size","sample_size",FALSE,"N = 1200","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1200,,,,,,,,-0.9,,1,1,"N",1200,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,101,0.0336666666666667,0.00329308478594272,0.0277853264671042,0.0407407464440498,-0.0025771571146548,0.0352893890095447,-0.023290603210104,-0.628846286672809,-0.00960515997510131,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-017","sum_scores","sample_size","sample_size",FALSE,"N = 1200","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1200,,,,,,,,-0.9,,1,1,"N",1200,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,136,0.0453333333333333,0.00379816719933102,0.0384525862721971,0.0533769801686993,0.00178037098735301,0.0579012856564094,0.000131879332396517,0.00356074197470596,0,-0.025766699993913,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-017","sum_scores","sample_size","sample_size",FALSE,"N = 1200","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1200,,,,,,,,-0.9,,1,1,"N",1200,9,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,364,0.121333333333333,0.00596130733859488,0.110131078956272,0.133504102478375,-0.298499481824065,0.317382044404971,-0.0221110727277086,-0.596998963648131,-0.695700899835652,-0.025766699993913,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-018","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = -2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",-2,9,3,1,0.85,0,-1,1,-2,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,186,0.062,0.00440287784674221,0.0539180018316461,0.0712022696517394,0.0129772705574097,0.0512905800588612,0.0640474597844344,1.72928141417973,0.0383001258844795,0.0695116044827576,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-018","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = -2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",-2,9,3,1,0.85,0,-1,1,-2,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,179,0.0596666666666667,0.00432460231526382,0.0517404459622769,0.0687191268151602,-0.000964425465027005,0.0820322961934142,-7.1438923335336e-05,-0.00192885093005407,0,0.0695116044827576,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-018","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = -2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",-2,9,3,1,0.85,0,-1,1,-2,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,1704,0.568,0.00904389296708005,0.550198458213609,0.585627618359747,0.82779574629004,0.390587128720776,0.0613182034288919,1.65559149258008,1.87681332103445,0.0695116044827576,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-019","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = 2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",2,9,3,1,0.85,0,-1,1,2,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,357,0.119,0.0059115423819282,0.107897995242984,0.131076487485715,-0.02480065367446,0.052579013951411,-0.068701401631162,-1.85493784404137,-0.0723891935878789,-0.0738104164656685,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-019","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = 2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",2,9,3,1,0.85,0,-1,1,2,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,139,0.0463333333333333,0.00383781863196424,0.0393739739697314,0.0544530347737143,-0.00387804105772648,0.0820622823469884,-0.000287262300572326,-0.00775608211545281,0,-0.0738104164656685,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-019","sum_scores","scale_location","scale_location",FALSE,"Threshold shift = 2.00","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"threshold_shift",2,9,3,1,0.85,0,-1,1,2,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,2463,0.821,0.00699902374144661,0.806874284542576,0.834304694575764,-0.91861062884073,0.311089275462109,-0.06804523176598,-1.83722125768146,-1.99288124457305,-0.0738104164656685,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-020","sum_scores","item_count","item_count",FALSE,"Items = 5","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"J",5,5,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,106,0.0353333333333333,0.0033707016524204,0.0292986550575991,0.0425564883578038,-0.00364637476416807,0.0534915972466726,-0.0217707216139767,-0.32656082420965,-0.0128113218282003,-0.0256209345568914,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-020","sum_scores","item_count","item_count",FALSE,"Items = 5","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"J",5,5,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Latent generating scale","identity latent benchmark",,3000,3000,3000,0,1,141,0.047,0.00386397895094336,0.0399887636082206,0.0551698733369247,0.000199139493742779,0.0820395988765518,2.65519324990341e-05,0.000398278987485512,0,-0.0256209345568914,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-020","sum_scores","item_count","item_count",FALSE,"Items = 5","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"J",5,5,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Observed sum-score identity","identity",,3000,3000,3000,0,1,223,0.0743333333333333,0.00478915054711824,0.0654813562361791,0.0842740369786484,-0.167951324291476,0.278128754118771,-0.0223935099055302,-0.335902648582953,-0.384314018353372,-0.0256209345568914,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"SS-021","sum_scores","item_count","item_count",FALSE,"Items = 15","Deterministic graded-response item model","graded logistic latent scale","Observed sum-score identity;Gaussian-probit bounded score;Latent generating scale","identity;probit;identity latent benchmark",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,600,,,,,,,,-0.9,,1,1,"J",15,15,3,1,0.85,0,-1,1,0,,,,,,,,,,,"Gaussian-probit bounded score","probit",,3000,3000,3000,0,1,112,0.0373333333333333,0.00346119225872413,0.0311197703823973,0.0447302576381044,-0.00251880799723249,0.04792840391292,-0.0242449417307646,-1.09102237788441,-0.00773622507334876,-0.025829264656973,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
